user_id,product_id,rating,timestamp
A3S3KU23F9TAAP,B0013AE6DI,5.0,1385251200
A3L9E0YI7C5G0W,B000K9KRH2,5.0,1360022400
AVJ6URCLNJQD2,B005Q6HDTO,4.0,1352851200
A1F7YU6O5RU432,B002ZG7TIS,5.0,1293926400
A39YE0419BEAYW,B000SSUHO8,5.0,1404000000
A2YOH5RMY3PBYO,B000EGHU9O,4.0,1264809600
A2WB4OWBUH2VQX,B004Z57YJQ,5.0,1314662400
ANQ5401ZLE2F5,B000GBO9IM,5.0,1259107200
ARJTCVHAEA6X6,B00076N568,5.0,1360627200
A1Z967D4RZLX7N,B00746W3HG,5.0,1370822400
AJN6H8S332NFE,B0072B0UM8,2.0,1372204800
A7WIRKPI8O6NW,B003BI6W0K,5.0,1337558400
A1211XCM09HR3E,B00D6NHGGO,5.0,1391731200
AFNG8O2DXRCUV,B002EL4RIO,5.0,1291766400
AQ2FC1DLKVD8H,B0002J2TLC,5.0,1313712000
A33QUFNY4E5D0,B003ELOSXM,4.0,1277164800
A20EEWWSFMZ1PN,B002EOVDII,5.0,1385078400
A2K6H0GJA067E4,B0047RS6IU,5.0,1348272000
A3LWC833HQIG7J,B003DZ165W,4.0,1306713600
A1W3KNBSWF19BE,B00009XV7A,5.0,1365033600
AGH2LG47Y3B1S,B005D7SKWK,5.0,1390176000
A2XJMQ2COPGWJH,B00856XEN6,4.0,1359072000
A2IW0326MP3ZZZ,B008PWUUZK,4.0,1355011200
APASW0USALPXM,B0012N8EC0,4.0,1325548800
A3MAWKBNY7SD2C,B00064V6RG,5.0,1147478400
AFZXYNA7JYTEJ,B002I03UVQ,5.0,1356393600
A17UXLU67F0CCM,B005F5U852,5.0,1402358400
A31RZMVAFMLB8B,B003UGJFT8,5.0,1312156800
AHGYNZ1588WLB,B004SIZMMG,5.0,1383523200
AOQGSXVB4SFKQ,B0000X65IS,5.0,1390348800
A16ISYMCYGT0NB,B004HI4YGW,3.0,1313625600
A209G57KXCBF4C,B00EEBS9O0,4.0,1382572800
ARL6YY38UY9B2,B004GF8TIK,5.0,1335398400
A680RUE1FDO8B,B00AUKBUOU,3.0,1361577600
A1BPV2X36SQAP3,B0002GRQT0,4.0,1341619200
A2BLITJITO97N5,B00005T3SM,2.0,1133395200
A3PPO2X5PJE1L9,B00015CQ2E,5.0,1373241600
A5JLAU2ARJ0BO,B000068MGO,4.0,1072656000
A5834FSAH2HZQ,B005HM0SNA,5.0,1335916800
A34VRVI4CSI5RQ,B00385YE5G,4.0,1272326400
A1FK6IQ111SJDR,B0036WT3FW,4.0,1307318400
A1RQPAAU6Q65XR,B005PC7VG4,5.0,1351036800
A1RWW5E04UJXQW,B0053OLY9O,5.0,1317600000
A8QAOMRX0JLXJ,B006ZP8UOW,3.0,1357948800
A2PW29SY7QZ6YM,B002DUKPN2,5.0,1309996800
A28OQVJUCBOHDG,B001MS2QPG,5.0,1341964800
A3K5NP63E32ZBG,B000234QS2,5.0,1224547200
A12VM49BC8EP1X,B003WIESGY,5.0,1349049600
A1L5TA5UQF7EWE,B00B7RJNPS,5.0,1368835200
A1J9G7HNVAH0D7,B00D6LK5P0,4.0,1388275200
A177ARPVXOFM4Q,B000P1NAMO,5.0,1294444800
A36A0MMVRYA5UQ,B0079EVQ2Q,5.0,1343088000
A3AV5GJJA1973L,B004VIOZSK,5.0,1373932800
A31ZO2G7KA11AR,B00BGA9WK2,5.0,1401753600
A20MBPLK731VHY,B007LTH1X2,5.0,1402963200
A3HR0ZZOFKQ97N,B000HI91FA,5.0,1365724800
A2KYRPDKVBI2R4,B0018LX0DY,4.0,1373414400
A2V7EO331SFUF6,B005BUW7KK,3.0,1334448000
ADXN4RH655EMO,B003HHK576,5.0,1367625600
A1L1YFUJJ3FBTS,B004V71MXW,5.0,1365552000
A2G563AC1HME2R,B003WUBL0S,5.0,1362700800
A3P969K133IDIR,B000I7ZLXG,3.0,1178928000
A36K2N527TXXJN,B00HZVPD72,5.0,1393459200
A2YYOBFO0I6A9H,B002MROIIO,5.0,1347062400
A34CKIMZ969UW7,B008I646WG,4.0,1385942400
A2RGA7UGAN3UL7,B001QUA6R0,4.0,1402358400
A2QRW6IQ7CSK5G,B000069E1V,3.0,1332892800
A3QQGPI3CTV9SX,B000Y556M8,5.0,1208390400
A22PER4P3LP2PU,B000CRFOMK,1.0,1303862400
ABMF4UC4Z00NT,B000I06JLQ,3.0,1297641600
A2I7GAO9HAZS9V,B00DSUTVK4,5.0,1397001600
A3A4ZAIBQWKOZS,B00D8T886S,3.0,1385424000
A11FX8HL2ANK6T,B005HMKKH4,5.0,1372896000
A3PVE6QACV6WRK,B000HARTYI,5.0,1167782400
AOQAOBNBA717N,B002XW44QY,5.0,1352937600
A380P8LHEL3DZ9,B0083BWGDC,5.0,1377648000
A1NNMOD9H36Q8E,B001EZ0K82,5.0,1239062400
AWPODHOB4GFWL,B00006LLB7,4.0,1307145600
AC6ZKN1RLUGF6,B0036NWI94,4.0,1369180800
AR1N5XSYL2FVM,B00139VKV0,2.0,1342483200
AY6A8KPYCE6B0,B001JTQCU8,5.0,1262390400
A5JLAU2ARJ0BO,B0000UXH5A,5.0,1084838400
A2W9I628I6SE1U,B0053XG1AW,5.0,1310688000
A212MDP6K4VJS5,B00C25I5TE,5.0,1372377600
A5JLAU2ARJ0BO,B0002H0CRW,4.0,1129766400
A3FD8AKQT178TR,B00006346W,5.0,1367798400
A2RNYW2HIQBGSM,B0074024XU,5.0,1352851200
A39U6GDOK9HEYP,B003UI62AG,1.0,1329609600
A639QZ73NWS4I,B004LTEUDO,5.0,1340236800
A3LFMS7Z3FBT7D,B00426C57O,3.0,1288828800
A1K51QM2FTR08R,B00HG9AB1G,4.0,1395792000
A1DTCJV6KOMJOA,B005JE3VYY,5.0,1378857600
A3QJU4FEN8PQSZ,B004N62I0C,3.0,1302048000
A24F385BETBP4N,B00007E7JU,5.0,1369008000
A30JPZ9TZ7I61U,B008O2HVIK,5.0,1379721600
A1J75JJ0Q2OEJN,B002I636YG,5.0,1253750400
A3DWI49RAMSADS,B009YC3Y08,5.0,1391731200
A1UQBFCERIP7VJ,B009LL9VDG,5.0,1365552000
A2858RV2VLI14X,B002P5W4RU,5.0,1404086400
A2I8LFSN2IS5EO,B00AFXIBEE,5.0,1390348800
A105S56ODHGJEK,B006C248BC,5.0,1350432000
A2XAKGRUHIE2ZA,B004RKQM8I,5.0,1384473600
A1ZUCLF5ROB3KI,B000V6FKGM,5.0,1394582400
AUJIXR9VPWPD7,B002X6XDWQ,3.0,1356652800
A2E8FKPFV98B8T,B009HP42HQ,3.0,1363219200
A2FQ08CLTFE4WW,B000OGA81Q,4.0,1200700800
A2DQVO87OFSLCP,B004OVECU0,1.0,1344470400
A1RMJZO6G0LJYH,B00002N5E4,3.0,1388620800
A3I195NZP83EU1,B000O8I474,5.0,1391385600
A35N8F5V2PELR9,B00C3BD72M,4.0,1384560000
AGGC3BHIG6A5K,B000TM6NFU,5.0,1305331200
A1P38V2ZN0GXK6,B005SECQVO,5.0,1369699200
ABQWMANK4AR63,B002TLTIS8,5.0,1269302400
AOP2ZRNSHY2Z3,B00CGY4KHM,3.0,1369353600
A25HBO5V8S8SEA,B0001XSK26,5.0,1099612800
AJ6TMOHHFJJAJ,B007IMPMW4,5.0,1364169600
AKKXYLLFVCHGW,B002TLT10I,3.0,1387843200
A3R9X003XW0LNR,B001V399GG,4.0,1246320000
A8ZEIMTD8NDOV,B00EPY0RI2,5.0,1384992000
ANUT78D9JZSB1,B0000BZL5A,4.0,1338595200
ADCLKG10VPQKO,B000WKY2MK,5.0,1210118400
A1NIXQHXXCW8BJ,B00FEE7B1I,5.0,1388966400
A6Z5D6RNFVHEP,B0095ZMQYO,5.0,1383091200
A13I8I03W1SYPD,B001NJ0D0Y,4.0,1364169600
A2X11CHNOPES2V,B002VAD716,5.0,1358899200
A3NEAETOSXDBOM,B000Q8UAWY,5.0,1269475200
A3A55IAQ5UNIYW,B004I4YOUG,5.0,1365638400
A2S13NSRLNW59V,B000MUXJCO,5.0,1341100800
A2OBBNQ6O4JIJ4,B00DPOGOIK,4.0,1380844800
A202CZ4PJH83G4,B00JF0D7RE,4.0,1405728000
A1A7O8VOGY1TFW,B004Y06OCU,5.0,1329004800
A22ATC6IYYECOY,B00007EDZG,5.0,1242950400
A2UUS5CMDXZN8B,B001P3Y4YO,2.0,1383782400
A226VGZWOEBPGL,B00829TIEK,3.0,1341532800
AMN59P8GDKYTZ,B00006HOAE,4.0,1355270400
A37U04A8PL0XZR,B001EZUQ5E,5.0,1403308800
A25KKXUQQ0OLWB,B002P6MPZ0,5.0,1268697600
A1MRPX3RM48T2I,B000IE8Z4Q,5.0,1287014400
A2WUYJJ7NPQ5H4,B000NKU5H0,1.0,1192060800
ASF3J4UYV34KA,B002V8C3W2,3.0,1354147200
AFH97KY1SBP2C,B0012DHJ76,5.0,1325289600
A316HP4NGEZDVM,B003E2VSC0,5.0,1315180800
AIXXEOGCBC4XL,B001DFTGSS,2.0,1238457600
A23H4BL159WJ4Q,B00F90H77A,5.0,1404518400
A3FFZQKCA7UOYY,B008UGPBXM,5.0,1398384000
A1ATVMMJZP3Q4X,B002NX13QC,5.0,1320883200
AEZ0X08KA6GPH,B00005T3G0,5.0,1381363200
A1YC9L93PXN3UI,B005H3Q59U,4.0,1358121600
A34VV0DDR0OFE5,B006YLYYZ6,5.0,1397174400
A2P9KNX5JRKPKH,B004XXMUCQ,5.0,1395792000
A2W6TXMXQ0CYM2,B005KN1YV6,5.0,1400025600
A1PZCGBMHGV2MQ,B00BETIT36,5.0,1372636800
A4IL0CLL27Q33,B00006HMPK,4.0,1138320000
A2WXLCO6E6T1Q6,B00AO1XFM0,5.0,1377734400
A2830FG65LOK6S,B004TSBZ5S,3.0,1390867200
A3VVFDWY855EEP,B009RPDP2Y,5.0,1398902400
A1M9VJB1POQ6AK,B0065IZHE0,3.0,1362182400
A2Y5Q0LK1OGHET,B0013ZGOWY,5.0,1229644800
A2D1ZQEFS1NBH2,B00A1BGL06,4.0,1352678400
A2MOREZ3AFKKOK,B0096JZRBI,5.0,1374796800
A3GXWGBCGF4HX,B001IHWG2O,5.0,1404777600
AZAC8O310IK4E,B00CGWNK2U,4.0,1379203200
A8WXLST0944GZ,B0012QE4DK,5.0,1269129600
A1DB2EVH0HGHBP,B002TLSOFQ,3.0,1325030400
A1GF4BH6WPBZ4Y,B0017VRGXU,2.0,1272672000
A2SDA5LOD7577T,B002CGSYM6,4.0,1271635200
A85QO1YEJLS3B,B0002ZDIKW,5.0,1390608000
A1CVFUQ1PGSIJL,B00DY2Y1OW,4.0,1385510400
A18HE80910BTZI,B00829THK0,4.0,1340841600
A1AZIP21HF6KXR,B008OM1GCW,5.0,1386028800
A1D7IQPSF9FXXW,B00111GKB0,5.0,1377475200
A25FDSTIHHAFKX,B008RI1YKC,4.0,1391040000
A2UOBPRIH6UBEM,B000062VUO,5.0,1389225600
A1EKSETIBS9ETQ,B0043AT7AM,5.0,1286582400
A2SFN1ZTPFDQVU,B000KZ7YDG,5.0,1213574400
A1PSUH0U1FPQ6R,B008GAMNBK,5.0,1402012800
AH1DVQEIKK1OI,B004256UYE,5.0,1356393600
A3MUSWDCTZINQZ,B0097FZRYI,5.0,1358294400
A3VL4RXCWNSR3H,B00008Y1BX,3.0,1152921600
ALHX1KDNFZX40,B00768SBAU,4.0,1388016000
A3P6UTPIWYWQNF,B009HPBORC,3.0,1398297600
AZRCVLL7A0ODE,B004C9JPUQ,5.0,1353283200
A2K5AJK0ZAWNUE,B003S3RJVO,5.0,1286496000
ASR7145BJLFIW,B0052LAVPG,5.0,1355356800
A3AU9P1UAKRE2X,B00D1ZXVDY,4.0,1386979200
A1D7VWS3DWS7X8,B008U3038I,4.0,1352851200
A19W47CXJJP1MI,B00009UT28,5.0,1266019200
AAQ9NJ480N9W5,B004FLESGW,4.0,1397606400
A3KZ7OH4VRL048,B004CLYEDC,5.0,1318032000
A3KNGMX2RVQG91,B00022OBO2,4.0,1390608000
A2CKR7APRGHUIA,B007CO5DZ4,5.0,1337644800
A1VA1QF8KZNBLL,B006BDRT68,4.0,1343520000
A2PSD2R9A1CXG7,B0088CJT4U,5.0,1365552000
A11T7CEFCSAM9W,B00009R89L,3.0,1369353600
A2830FG65LOK6S,B000KO0GY6,5.0,1359936000
A102SVOH0JD2RP,B008OHNZI0,4.0,1350259200
A3QB1CFD3FX59C,B007F9XHAY,3.0,1405036800
A35293YH3GCP0U,B004M8RWCK,5.0,1347148800
A3TCMJ6GKZJFBQ,B004QNHNWK,4.0,1316304000
A3LPL35P7FH78Y,B004W2JKWG,5.0,1336521600
AM4B440XXHZOJ,B0027P9BNS,5.0,1267920000
A1VFX417XDNWIU,B000092YQW,3.0,1229558400
A2FVFH9JG7V6OQ,B0023VWZ5C,4.0,1343779200
A2ZY49IDE6TY5I,B00CIRLJPI,3.0,1377907200
A1CVLSIMVT5BKY,B004H28E8C,1.0,1337644800
A3UPGIV1ZNYSPZ,B000VDCT3C,4.0,1304553600
A1XTQSB4S24P0D,B00D02AHEO,4.0,1388016000
A2O8W12ETN43M9,B004L45PKQ,4.0,1380758400
A1IJOBQD8CY8K1,B00FL19DGU,5.0,1387152000
A1NF3KSGHA9WLN,B004NMCRX4,5.0,1344297600
A8YFJMSXIFDXW,B000PNGM18,4.0,1363996800
A3Q8VXAXICW7YJ,B002Y2NI4M,1.0,1299024000
A1VNXX21DLGHNR,B004J3V90Y,5.0,1371254400
A2JYF6CAU5A8BN,B004SUO1QM,4.0,1334534400
AHPV4F8IVSC39,B000PHG7AA,5.0,1292457600
A21CT4S1RTX1ZL,B000WTM69W,5.0,1399507200
A1G84JVGCWCUEJ,B007VGGFZU,5.0,1337126400
A2KJ7WR3TXYXUP,B001VSC6K2,5.0,1403481600
A3A56AW5XZAGIB,B000CP332U,5.0,1393718400
A1RPTVW5VEOSI,B00009R8VM,4.0,1323043200
AYVKIW30H8508,B0090PVJUQ,3.0,1390435200
AKIUO7EVL6ZAB,B00006RVNQ,5.0,1339977600
A583JQOKI24QV,B005V7D1LW,3.0,1380585600
A17W0GMB0YY83M,B0007LJHVK,5.0,1208131200
A1XMJXT4ZXPXOV,B000OZMCAW,4.0,1312934400
A1PUV4XTMT14L3,B00752RAA4,4.0,1357430400
AFQBS241UKPAZ,B0072DKWQ0,4.0,1340150400
A1T1YSCDW0PD25,B000GGQCIM,5.0,1177718400
A3DHJ0UCEKRU93,B00285D1FQ,5.0,1364774400
A28I5UM0FT3I6T,B004V4IWKG,5.0,1357171200
A344VEWRU3SLRP,B006DTZDK4,5.0,1357776000
A1R8R7XKJJ3Q3T,B008GGH4FY,4.0,1376092800
A1WP7TOCJC3SWV,B00A7IZN70,5.0,1385596800
A194Y47BF3CUTJ,B003ZRMRNS,5.0,1365379200
A2V92F5R7MLCVI,B002XDRWZS,4.0,1259798400
AHJ3Y5H9NAPAO,B001GOPWDE,5.0,1364256000
A4BNJSZVARL5W,B001287F4S,5.0,1339632000
AFHYEO3Y1IIDD,B00EOI2TD0,4.0,1382572800
A17DIKUTVOU7ZM,B000WOIFO2,5.0,1260057600
A3345MYPQLZYJX,B007SZ0EOW,5.0,1388880000
A20DDH4NT6Q1E8,B0063KGRBW,5.0,1326067200
A2WT46GVYE1ZDD,B00A2QMAI2,5.0,1378944000
A1ARPF45BT81PW,B001QUA6RA,5.0,1372118400
A13LA6WF3JLEZR,B0002Z45DQ,5.0,1217116800
A30YZ99OYHKVKT,B000IF4788,5.0,1359504000
AN9WA4C5E7YY5,B001716LMM,5.0,1382054400
ACYZXQ2JKPZKT,B0025EWXEU,4.0,1386374400
A2JWF9IG8PJAOA,B00B8L36A6,5.0,1381536000
A2I357I10ZY7CI,B004XY65WQ,4.0,1345420800
A3BAOIC7JMCY6R,B008ULPE70,4.0,1359417600
A1NIGUK4M2ST8,B001DZVS52,5.0,1290038400
A1C92KYEEU1T0G,B002SRQ214,5.0,1356048000
AMPX3331B26QH,B00005N6KG,4.0,1381017600
AMSMYAP2CQPFL,B004QL3PRY,5.0,1370390400
A3SWLDY5FWIDNL,B000ZJWZYU,5.0,1265760000
ACIRH07ELSRGO,B005NHR6KM,5.0,1350086400
A352O0OK12EIDY,B0052AWYW0,2.0,1392940800
A3A56AW5XZAGIB,B003CKC8W8,1.0,1393718400
A72KEKIG7WATK,B0043EV20Q,2.0,1360368000
A2SYAQXJGRY3XE,B007OI6VQI,3.0,1368489600
A32ZZSP7OMGFKH,B001IJN0CC,5.0,1405123200
A13WREJ05GMRA6,B0043SKTJC,3.0,1375574400
A3P0DIE1J0QQ9Y,B00A83I8G2,5.0,1374537600
AKTTQR1I1EGGP,B0061XSBZG,5.0,1363305600
AJA8ABXYA9B5O,B000KL0M2A,5.0,1356480000
A1ECG8L3HX2O3I,B001V9LPT4,5.0,1354406400
A3QX0ERX4D03TF,B0018O9JIG,4.0,1293408000
AHS6PX6H22WW1,B0052SCU8U,5.0,1321315200
ABAPF3XY1W6JX,B000P6UJUA,5.0,1257811200
A1H8UMB0BB6SGC,B000WVZQCE,5.0,1383523200
AFM65NU0UXIGP,B00001WRSJ,5.0,1367193600
A1H2R3U6I562W,B0015AD90M,1.0,1226102400
A2H4U79ISQHVEV,B002OOWBWA,5.0,1271635200
A1S0D037M0D71X,B0034XIM82,5.0,1398556800
A3CJOB7CHOSZUG,B0002BEXAA,5.0,1331251200
A3V77OX73MYEYM,B005CLPP84,5.0,1340668800
A1FTRR0WV1H5K,B00008OTE2,5.0,1240358400
A404TOR0ATGXJ,B005J7YA4G,5.0,1361059200
A25FL6VLD7S23S,B000HGIWN4,5.0,1191110400
A2CPP7BZKOF9TP,B0002I5RI0,5.0,1332892800
A35BBZSYLQGGVI,B002BFA91C,5.0,1296172800
A18HE80910BTZI,B0092U3TKC,3.0,1351036800
A3DTSC80W9RNB9,B000MF7L50,4.0,1176336000
A2YMP0GYNVPLNT,B003M2YP6S,4.0,1352937600
A2013JDMPUV6D9,B004CLYEI2,5.0,1299024000
AMKQMWRWLZWIL,B003CJTQJC,5.0,1399248000
A1FWWYKXMLHEO2,B000VY8VMO,5.0,1243728000
A3REDIO2K6MLR2,B008I636D6,1.0,1392336000
ARX7Z3NI6O0F7,B0058BUC2W,5.0,1326931200
A3AVSGDYKZMCOX,B00FG7N7RA,4.0,1388361600
A225G2TFM76GYX,B001FA1NK0,5.0,1300060800
A4WEZJOIZIV4U,B00DQDQWSW,5.0,1388966400
A19MJFMEE3035J,B005CLMJLU,5.0,1339027200
A2QVH1JGQYERR7,B001UFYFYG,5.0,1351555200
AZ2X2P045ZFH2,B001JKKAEG,5.0,1392163200
A32GVA2VANF89W,B0079MX4Q4,5.0,1352764800
A1BVE2ZIBKJ7YI,B006I0KL6Y,4.0,1340755200
AIWGCTJVEP4HQ,B00942TJXY,5.0,1364515200
A2BVV8ND8Q6S6A,B0044YU60M,5.0,1357862400
A2NQMVTQ4PVLL,B00A39PPCG,5.0,1404432000
AQOFHS4H4ELNU,B000W72MW0,5.0,1355616000
A4IM0ZAMQS34Y,B00981571O,5.0,1379289600
A2LTYEYGKBYXRR,B00FZ5J8IA,5.0,1397606400
A4GLR5U1NHQR8,B00HZ9A0FY,5.0,1404259200
A1J75JJ0Q2OEJN,B001OC6DCW,4.0,1240272000
A192TR06IXSTBL,B009L0409C,5.0,1388880000
A34PLG8NWY4IBZ,B000U9WVW6,5.0,1196121600
A141OPVE376YFI,B002KASVDG,5.0,1309996800
A699FV6YEAWJ2,B0043VE29C,4.0,1364342400
AY417SGF5G5QZ,B000F28DP2,4.0,1369094400
AWYATGVCV0KZW,B000067RT6,5.0,1361836800
A2D55MIJHJR67S,B0015BYKGI,5.0,1334793600
A2RO3DC31WU3LY,B000F6MOQC,5.0,1377388800
A34BZM6S9L7QI4,B006LVZDSQ,5.0,1331769600
A32NEDX6UVV8DE,B002EA5MUM,5.0,1294012800
A2NIH8JB9AL786,B0044JL9T4,5.0,1366934400
A2ULZRSHXS3HL7,B007EZGOMC,5.0,1364860800
A1M5MVOW5J9CGL,B000K9DM8S,4.0,1381968000
A1E6YJH0YZYFU5,B00005N6KG,5.0,1262131200
AX05DBU8IRUWY,B005G4KX3E,4.0,1316736000
A1MRPX3RM48T2I,B000TDCN2Q,5.0,1304380800
A38DSYHNBYZNUG,B001IBHF5S,5.0,1246060800
A3JEKQR85578AC,B00BD12STQ,5.0,1396224000
A2ESRN0PM7PE7E,B002KKCPAG,1.0,1259280000
A2RTVGR9B1M600,B00006I53W,5.0,1302048000
A36HYRW5KQCFB2,B0001VGFKW,5.0,1374710400
ACVQ6OMN2T773,B0049P6OTI,4.0,1312761600
A1TDU9KYO4EFE4,B000DZRXIO,4.0,1189123200
A27DITPCCZIVAH,B00BVRQEKG,5.0,1395014400
AP1W4AXZPI4KE,B003S8WRNE,4.0,1295654400
A27FJMTTINZO3R,B00007E7C8,4.0,1376611200
A1Q8JF7CJ1IFOF,B002HHLOWC,1.0,1365724800
A2MNGG6MODVLTG,B0021ZE2JM,4.0,1355616000
A12O5SEIF162P8,B000JLK5NW,5.0,1400544000
A2IMLOJ2Z2QEU2,B0002WPSBC,2.0,1261267200
A15T9G38F589KM,B00G024X32,5.0,1386288000
A3N4TZ3SX3XW12,B00005ARK3,4.0,1009756800
A1BFOIA1SI8TP5,B0002VM8RU,5.0,1375228800
AKWGDUONE2V9U,B0003QER7S,5.0,1136592000
A2PZKHQ3CDLU8Y,B003KXJE4M,5.0,1293926400
A28VS5DAU5QEM2,B006M9ZX8W,5.0,1356307200
A2KYRPDKVBI2R4,B002FU6KA2,3.0,1367193600
A1G3DKT38DNZJP,B000BUDHNQ,1.0,1253664000
ABNMD6670TV53,B007Y4TTWU,2.0,1343088000
A49LKEZ55KKL9,B002QK4AV2,5.0,1367107200
A2WEZ2BSZWQBBQ,B001LK8P14,5.0,1230768000
A25LIQ7IEM52Z8,B007GFX0PY,1.0,1362528000
A2U6E6SHH99GGO,B0076AYNXM,1.0,1343174400
AOI2MD752ZWFU,B00GDAGKHS,5.0,1393545600
AJ6TMOHHFJJAJ,B00CBQ5WAO,5.0,1392768000
A22MCCGOFV5P6T,B009VV56TY,1.0,1367884800
A3MLSY6VS7AB8O,B001PY41YQ,3.0,1273881600
ABH9D1TEOJ56E,B0000CH58M,4.0,1066176000
A2L90SGUP36KGA,B006Z1HTJI,5.0,1333929600
A25PKF8V3Q4IOL,B003ELYQGG,5.0,1384041600
A2SR7S6ZJJDGNB,B00JNAA54O,4.0,1403827200
AN0JK8OQLUC55,B0000CD08Z,5.0,1228262400
A4UGMKUSX9XHI,B007FGYZFI,5.0,1348617600
A3M2TMPK88UCSR,B00A35X6NU,5.0,1378771200
AZIMOGTBT3LPP,B0067WL60I,4.0,1358380800
A2EPVLDHV7NX4R,B002U5QAD4,5.0,1358899200
A1RUNTPXMGN6RH,B00005T3W5,3.0,1332028800
A2SKEQT0WTB954,B00006HOC5,5.0,1075939200
A2Y739CRM15WDL,B00004SB95,4.0,989020800
A2DYMDOAJURO5F,B002Q8IHDQ,4.0,1319673600
AHJ4CB7OIWU4K,B008VGDIP4,4.0,1362787200
A1H4WLPFV59XMA,B0009O6IXA,5.0,1121040000
A148F4ZOSD82OW,B006QTE1KO,4.0,1363046400
AN66LVT8JOOL1,B00846Z34K,3.0,1355011200
A1PPDBGCKM9AM0,B000AP05BO,1.0,1267660800
A2G04D4QZAXL15,B00752R4S2,4.0,1352419200
AL73NEC9YOLQB,B005HQ4T6I,5.0,1384732800
A1YFA1YEW6UB8H,B0095PQPHI,5.0,1381190400
