user_id,product_id,rating,timestamp
A2FQ08CLTFE4WW,B000OGA81Q,0.75,2008-01-19
A2DQVO87OFSLCP,B004OVECU0,0.0,2012-08-09
A3I195NZP83EU1,B000O8I474,1.0,2014-02-03
AGGC3BHIG6A5K,B000TM6NFU,1.0,2011-05-14
ABQWMANK4AR63,B002TLTIS8,1.0,2010-03-23
AOP2ZRNSHY2Z3,B00CGY4KHM,0.5,2013-05-24
AJ6TMOHHFJJAJ,B007IMPMW4,1.0,2013-03-25
AKKXYLLFVCHGW,B002TLT10I,0.5,2013-12-24
A3R9X003XW0LNR,B001V399GG,0.75,2009-06-30
A8ZEIMTD8NDOV,B00EPY0RI2,1.0,2013-11-21
ANUT78D9JZSB1,B0000BZL5A,0.75,2012-06-02
ADCLKG10VPQKO,B000WKY2MK,1.0,2008-05-07
A1NIXQHXXCW8BJ,B00FEE7B1I,1.0,2014-01-06
A6Z5D6RNFVHEP,B0095ZMQYO,1.0,2013-10-30
A13I8I03W1SYPD,B001NJ0D0Y,0.75,2013-03-25
A2X11CHNOPES2V,B002VAD716,1.0,2013-01-23
A3NEAETOSXDBOM,B000Q8UAWY,1.0,2010-03-25
A3A55IAQ5UNIYW,B004I4YOUG,1.0,2013-04-11
A2S13NSRLNW59V,B000MUXJCO,1.0,2012-07-01
A202CZ4PJH83G4,B00JF0D7RE,0.75,2014-07-19
A1A7O8VOGY1TFW,B004Y06OCU,1.0,2012-02-12
A22ATC6IYYECOY,B00007EDZG,1.0,2009-05-22
A2UUS5CMDXZN8B,B001P3Y4YO,0.25,2013-11-07
A226VGZWOEBPGL,B00829TIEK,0.5,2012-07-06
AMN59P8GDKYTZ,B00006HOAE,0.75,2012-12-12
A37U04A8PL0XZR,B001EZUQ5E,1.0,2014-06-21
A1MRPX3RM48T2I,B000IE8Z4Q,1.0,2010-10-14
A2WUYJJ7NPQ5H4,B000NKU5H0,0.0,2007-10-11
ASF3J4UYV34KA,B002V8C3W2,0.5,2012-11-29
A3FFZQKCA7UOYY,B008UGPBXM,1.0,2014-04-25
A1ATVMMJZP3Q4X,B002NX13QC,1.0,2011-11-10
AEZ0X08KA6GPH,B00005T3G0,1.0,2013-10-10
A1YC9L93PXN3UI,B005H3Q59U,0.75,2013-01-14
A34VV0DDR0OFE5,B006YLYYZ6,1.0,2014-04-11
A2P9KNX5JRKPKH,B004XXMUCQ,1.0,2014-03-26
A2W6TXMXQ0CYM2,B005KN1YV6,1.0,2014-05-14
A1PZCGBMHGV2MQ,B00BETIT36,1.0,2013-07-01
A4IL0CLL27Q33,B00006HMPK,0.75,2006-01-27
A2WXLCO6E6T1Q6,B00AO1XFM0,1.0,2013-08-29
A3VVFDWY855EEP,B009RPDP2Y,1.0,2014-05-01
A2Y5Q0LK1OGHET,B0013ZGOWY,1.0,2008-12-19
A2MOREZ3AFKKOK,B0096JZRBI,1.0,2013-07-26
AZAC8O310IK4E,B00CGWNK2U,0.75,2013-09-15
A8WXLST0944GZ,B0012QE4DK,1.0,2010-03-21
A1DB2EVH0HGHBP,B002TLSOFQ,0.5,2011-12-28
A1GF4BH6WPBZ4Y,B0017VRGXU,0.25,2010-05-01
A2SDA5LOD7577T,B002CGSYM6,0.75,2010-04-19
A85QO1YEJLS3B,B0002ZDIKW,1.0,2014-01-25
A1CVFUQ1PGSIJL,B00DY2Y1OW,0.75,2013-11-27
A18HE80910BTZI,B00829THK0,0.75,2012-06-28
A1AZIP21HF6KXR,B008OM1GCW,1.0,2013-12-03
A25FDSTIHHAFKX,B008RI1YKC,0.75,2014-01-30
A2UOBPRIH6UBEM,B000062VUO,1.0,2014-01-09
A1EKSETIBS9ETQ,B0043AT7AM,1.0,2010-10-09
A2SFN1ZTPFDQVU,B000KZ7YDG,1.0,2008-06-16
A1PSUH0U1FPQ6R,B008GAMNBK,1.0,2014-06-06
A3MUSWDCTZINQZ,B0097FZRYI,1.0,2013-01-16
A3VL4RXCWNSR3H,B00008Y1BX,0.5,2006-07-15
ALHX1KDNFZX40,B00768SBAU,0.75,2013-12-26
A3P6UTPIWYWQNF,B009HPBORC,0.5,2014-04-24
AZRCVLL7A0ODE,B004C9JPUQ,1.0,2012-11-19
A1D7VWS3DWS7X8,B008U3038I,0.75,2012-11-14
A19W47CXJJP1MI,B00009UT28,1.0,2010-02-13
AAQ9NJ480N9W5,B004FLESGW,0.75,2014-04-16
A3KZ7OH4VRL048,B004CLYEDC,1.0,2011-10-08
A3KNGMX2RVQG91,B00022OBO2,0.75,2014-01-25
A2CKR7APRGHUIA,B007CO5DZ4,1.0,2012-05-22
A1VA1QF8KZNBLL,B006BDRT68,0.75,2012-07-29
A2PSD2R9A1CXG7,B0088CJT4U,1.0,2013-04-10
A11T7CEFCSAM9W,B00009R89L,0.5,2013-05-24
A2830FG65LOK6S,B000KO0GY6,1.0,2013-02-04
A102SVOH0JD2RP,B008OHNZI0,0.75,2012-10-15
A3QB1CFD3FX59C,B007F9XHAY,0.5,2014-07-11
A35293YH3GCP0U,B004M8RWCK,1.0,2012-09-09
A3LPL35P7FH78Y,B004W2JKWG,1.0,2012-05-09
A1VFX417XDNWIU,B000092YQW,0.5,2008-12-18
A2FVFH9JG7V6OQ,B0023VWZ5C,0.75,2012-08-01
A2ZY49IDE6TY5I,B00CIRLJPI,0.5,2013-08-31
A3UPGIV1ZNYSPZ,B000VDCT3C,0.75,2011-05-05
A1XTQSB4S24P0D,B00D02AHEO,0.75,2013-12-26
A2O8W12ETN43M9,B004L45PKQ,0.75,2013-10-03
A8YFJMSXIFDXW,B000PNGM18,0.75,2013-03-23
A3Q8VXAXICW7YJ,B002Y2NI4M,0.0,2011-03-02
A1VNXX21DLGHNR,B004J3V90Y,1.0,2013-06-15
A2JYF6CAU5A8BN,B004SUO1QM,0.75,2012-04-16
AHPV4F8IVSC39,B000PHG7AA,1.0,2010-12-16
A1G84JVGCWCUEJ,B007VGGFZU,1.0,2012-05-16
A1RPTVW5VEOSI,B00009R8VM,0.75,2011-12-05
AKIUO7EVL6ZAB,B00006RVNQ,1.0,2012-06-18
A583JQOKI24QV,B005V7D1LW,0.5,2013-10-01
A17W0GMB0YY83M,B0007LJHVK,1.0,2008-04-14
A1PUV4XTMT14L3,B00752RAA4,0.75,2013-01-06
AFQBS241UKPAZ,B0072DKWQ0,0.75,2012-06-20
A1T1YSCDW0PD25,B000GGQCIM,1.0,2007-04-28
A3DHJ0UCEKRU93,B00285D1FQ,1.0,2013-04-01
A28I5UM0FT3I6T,B004V4IWKG,1.0,2013-01-03
A344VEWRU3SLRP,B006DTZDK4,1.0,2013-01-10
A1R8R7XKJJ3Q3T,B008GGH4FY,0.75,2013-08-10
A1WP7TOCJC3SWV,B00A7IZN70,1.0,2013-11-28
A194Y47BF3CUTJ,B003ZRMRNS,1.0,2013-04-08
A2V92F5R7MLCVI,B002XDRWZS,0.75,2009-12-03
A4BNJSZVARL5W,B001287F4S,1.0,2012-06-14
AFHYEO3Y1IIDD,B00EOI2TD0,0.75,2013-10-24
A17DIKUTVOU7ZM,B000WOIFO2,1.0,2009-12-06
A3345MYPQLZYJX,B007SZ0EOW,1.0,2014-01-05
A20DDH4NT6Q1E8,B0063KGRBW,1.0,2012-01-09
A1ARPF45BT81PW,B001QUA6RA,1.0,2013-06-25
A13LA6WF3JLEZR,B0002Z45DQ,1.0,2008-07-27
A30YZ99OYHKVKT,B000IF4788,1.0,2013-01-30
AN9WA4C5E7YY5,B001716LMM,1.0,2013-10-18
ACYZXQ2JKPZKT,B0025EWXEU,0.75,2013-12-07
A2JWF9IG8PJAOA,B00B8L36A6,1.0,2013-10-12
A2I357I10ZY7CI,B004XY65WQ,0.75,2012-08-20
A3BAOIC7JMCY6R,B008ULPE70,0.75,2013-01-29
A1NIGUK4M2ST8,B001DZVS52,1.0,2010-11-18
A1C92KYEEU1T0G,B002SRQ214,1.0,2012-12-21
AMPX3331B26QH,B00005N6KG,0.75,2013-10-06
AMSMYAP2CQPFL,B004QL3PRY,1.0,2013-06-05
A3SWLDY5FWIDNL,B000ZJWZYU,1.0,2010-02-10
ACIRH07ELSRGO,B005NHR6KM,1.0,2012-10-13
A352O0OK12EIDY,B0052AWYW0,0.25,2014-02-21
A3A56AW5XZAGIB,B003CKC8W8,0.0,2014-03-02
A72KEKIG7WATK,B0043EV20Q,0.25,2013-02-09
A2SYAQXJGRY3XE,B007OI6VQI,0.5,2013-05-14
A32ZZSP7OMGFKH,B001IJN0CC,1.0,2014-07-12
A13WREJ05GMRA6,B0043SKTJC,0.5,2013-08-04
A3P0DIE1J0QQ9Y,B00A83I8G2,1.0,2013-07-23
AKTTQR1I1EGGP,B0061XSBZG,1.0,2013-03-15
A1ECG8L3HX2O3I,B001V9LPT4,1.0,2012-12-02
A3QX0ERX4D03TF,B0018O9JIG,0.75,2010-12-27
AHS6PX6H22WW1,B0052SCU8U,1.0,2011-11-15
AFM65NU0UXIGP,B00001WRSJ,1.0,2013-04-29
A1H2R3U6I562W,B0015AD90M,0.0,2008-11-08
A2H4U79ISQHVEV,B002OOWBWA,1.0,2010-04-19
A1S0D037M0D71X,B0034XIM82,1.0,2014-04-27
A3V77OX73MYEYM,B005CLPP84,1.0,2012-06-26
A1FTRR0WV1H5K,B00008OTE2,1.0,2009-04-22
A404TOR0ATGXJ,B005J7YA4G,1.0,2013-02-17
A25FL6VLD7S23S,B000HGIWN4,1.0,2007-09-30
A2CPP7BZKOF9TP,B0002I5RI0,1.0,2012-03-28
A35BBZSYLQGGVI,B002BFA91C,1.0,2011-01-28
A18HE80910BTZI,B0092U3TKC,0.5,2012-10-24
A3DTSC80W9RNB9,B000MF7L50,0.75,2007-04-12
A2YMP0GYNVPLNT,B003M2YP6S,0.75,2012-11-15
A2013JDMPUV6D9,B004CLYEI2,1.0,2011-03-02
AMKQMWRWLZWIL,B003CJTQJC,1.0,2014-05-05
A3REDIO2K6MLR2,B008I636D6,0.0,2014-02-14
A3AVSGDYKZMCOX,B00FG7N7RA,0.75,2013-12-30
A225G2TFM76GYX,B001FA1NK0,1.0,2011-03-14
A19MJFMEE3035J,B005CLMJLU,1.0,2012-06-07
A2QVH1JGQYERR7,B001UFYFYG,1.0,2012-10-30
A32GVA2VANF89W,B0079MX4Q4,1.0,2012-11-13
A1BVE2ZIBKJ7YI,B006I0KL6Y,0.75,2012-06-27
AIWGCTJVEP4HQ,B00942TJXY,1.0,2013-03-29
A2BVV8ND8Q6S6A,B0044YU60M,1.0,2013-01-11
A2NQMVTQ4PVLL,B00A39PPCG,1.0,2014-07-04
AQOFHS4H4ELNU,B000W72MW0,1.0,2012-12-16
A4IM0ZAMQS34Y,B00981571O,1.0,2013-09-16
A2LTYEYGKBYXRR,B00FZ5J8IA,1.0,2014-04-16
A1J75JJ0Q2OEJN,B001OC6DCW,0.75,2009-04-21
A192TR06IXSTBL,B009L0409C,1.0,2014-01-05
A34PLG8NWY4IBZ,B000U9WVW6,1.0,2007-11-27
A141OPVE376YFI,B002KASVDG,1.0,2011-07-07
A699FV6YEAWJ2,B0043VE29C,0.75,2013-03-27
AY417SGF5G5QZ,B000F28DP2,0.75,2013-05-21
AWYATGVCV0KZW,B000067RT6,1.0,2013-02-26
A2D55MIJHJR67S,B0015BYKGI,1.0,2012-04-19
A34BZM6S9L7QI4,B006LVZDSQ,1.0,2012-03-15
A2ULZRSHXS3HL7,B007EZGOMC,1.0,2013-04-02
A1E6YJH0YZYFU5,B00005N6KG,1.0,2009-12-30
A38DSYHNBYZNUG,B001IBHF5S,1.0,2009-06-27
A2RTVGR9B1M600,B00006I53W,1.0,2011-04-06
A36HYRW5KQCFB2,B0001VGFKW,1.0,2013-07-25
ACVQ6OMN2T773,B0049P6OTI,0.75,2011-08-08
A27DITPCCZIVAH,B00BVRQEKG,1.0,2014-03-17
A27FJMTTINZO3R,B00007E7C8,0.75,2013-08-16
A1Q8JF7CJ1IFOF,B002HHLOWC,0.0,2013-04-12
A2MNGG6MODVLTG,B0021ZE2JM,0.75,2012-12-16
A12O5SEIF162P8,B000JLK5NW,1.0,2014-05-20
A2IMLOJ2Z2QEU2,B0002WPSBC,0.25,2009-12-20
A15T9G38F589KM,B00G024X32,1.0,2013-12-06
A3N4TZ3SX3XW12,B00005ARK3,0.75,2001-12-31
A1BFOIA1SI8TP5,B0002VM8RU,1.0,2013-07-31
AKWGDUONE2V9U,B0003QER7S,1.0,2006-01-07
A2PZKHQ3CDLU8Y,B003KXJE4M,1.0,2011-01-02
A2KYRPDKVBI2R4,B002FU6KA2,0.5,2013-04-29
A1G3DKT38DNZJP,B000BUDHNQ,0.0,2009-09-23
ABNMD6670TV53,B007Y4TTWU,0.25,2012-07-24
A49LKEZ55KKL9,B002QK4AV2,1.0,2013-04-28
A2WEZ2BSZWQBBQ,B001LK8P14,1.0,2009-01-01
A25LIQ7IEM52Z8,B007GFX0PY,0.0,2013-03-06
A2U6E6SHH99GGO,B0076AYNXM,0.0,2012-07-25
AOI2MD752ZWFU,B00GDAGKHS,1.0,2014-02-28
AJ6TMOHHFJJAJ,B00CBQ5WAO,1.0,2014-02-19
A22MCCGOFV5P6T,B009VV56TY,0.0,2013-05-07
A3MLSY6VS7AB8O,B001PY41YQ,0.5,2010-05-15
ABH9D1TEOJ56E,B0000CH58M,0.75,2003-10-15
A25PKF8V3Q4IOL,B003ELYQGG,1.0,2013-11-10
A2SR7S6ZJJDGNB,B00JNAA54O,0.75,2014-06-27
AN0JK8OQLUC55,B0000CD08Z,1.0,2008-12-03
A4UGMKUSX9XHI,B007FGYZFI,1.0,2012-09-26
A3M2TMPK88UCSR,B00A35X6NU,1.0,2013-09-10
AZIMOGTBT3LPP,B0067WL60I,0.75,2013-01-17
A1RUNTPXMGN6RH,B00005T3W5,0.5,2012-03-18
A2DYMDOAJURO5F,B002Q8IHDQ,0.75,2011-10-27
A1H4WLPFV59XMA,B0009O6IXA,1.0,2005-07-11
AN66LVT8JOOL1,B00846Z34K,0.5,2012-12-09
A1PPDBGCKM9AM0,B000AP05BO,0.0,2010-03-04
A2G04D4QZAXL15,B00752R4S2,0.75,2012-11-09
AL73NEC9YOLQB,B005HQ4T6I,1.0,2013-11-18
A1YFA1YEW6UB8H,B0095PQPHI,1.0,2013-10-08
A3IBZN5AUG04I7,B0052YFYFK,1.0,2013-12-30
A203OCQQ12MAVT,B00005125H,1.0,2007-12-08
A26EQ8U96JA92T,B001IOHAVO,1.0,2010-02-20
A2P8SOTYJJYIC0,B008AJNF78,1.0,2013-02-01
A1H98YV5K5BUX0,B0013LRSRS,1.0,2009-11-30
A10AFVU66A79Y1,B002V88HFE,0.75,2011-08-18
A30U2QQN2FFHE9,B000FKQ5HM,0.75,2009-09-23
A3S3VSXEFXBMRC,B000WU2LXC,0.5,2011-10-22
A1JWSDDIH5Z7DV,B000EPNES6,1.0,2007-01-18
A20L2Y5CIA3VF9,B0012GQZZU,1.0,2009-02-10
AVYLD30R3GH5F,B00834SJKS,1.0,2013-02-10
AMUP8DYE7EAN2,B00904JILO,0.5,2013-06-10
A3BY5KCNQZXV5U,B00000JD4V,0.75,2005-06-06
A1OWRLSD7LTSQ9,B000L4D42Q,1.0,2011-05-01
A2KILNYE6LV4Y2,B0042YUAR8,0.75,2014-01-15
A15VC3WTO38FDI,B003ZBZ64Q,1.0,2012-12-27
A3DL29NLZ7SXXG,B0013FDMJ2,1.0,2012-02-11
A2E5T8LQ4XZ1LV,B0007XL43M,0.5,2010-01-25
A1Q9NE8OY1XD5J,B00001P4ZH,1.0,2012-03-20
A3J0BIM3BE26J3,B003ES5ZUU,1.0,2012-11-26
A2JKM8KF3296CW,B004XANKVY,0.5,2012-01-31
A1G84JVGCWCUEJ,B0027JRXF2,0.25,2013-07-18
A10X9ME6R66JDX,B0058OUKP8,1.0,2013-10-09
A3S9DOTT4Z8JF9,B008O8EGOQ,0.75,2013-11-21
A3EWJX7W1X7E79,B003CY0SR6,0.75,2010-12-19
A3IS23397LB45,B0030UF24G,1.0,2012-12-28
A24HWYHR28JJ7A,B005X64MOG,1.0,2012-02-22
AJQT7GBTWVU9Z,B004AM6E9U,1.0,2011-07-27
A1N03V52IRZ5PR,B004431UBM,0.75,2011-08-13
A5WXMP1BROF0J,B0057XC4V8,1.0,2012-08-10
A1SB9BNNGKNX2Z,B002JM1XWQ,1.0,2010-01-20
A3KSYDQ27VJ50V,B0015DYMVO,0.5,2011-05-08
A3AOPVQ7EZHTWA,B00HY7PAUC,0.75,2014-05-06
A7EU2BWLLCJY2,B009KY4B0W,0.0,2013-07-17
AOWF9T81XMX2S,B006OLFMZ2,1.0,2013-01-18
A2E7CF67MQ982Q,B00GWNWDEK,1.0,2012-04-05
A2RO3DC31WU3LY,B004MR6IO4,1.0,2013-05-21
ATS2855497V0I,B000PF9UZQ,0.75,2010-05-04
A2BMZRO0H7TFCS,B003R7KLUM,0.75,2010-11-03
A3G4J51ZJJ1FDQ,B00GHGMCN4,1.0,2014-03-12
A17NVM7IAPF2NS,B00IVPU6GO,1.0,2014-07-04
A1LA4K5JF78BER,B006OZEIKS,0.75,2012-11-13
A2PR4CK7LT29EV,B009EELTD0,1.0,2014-01-21
AN9QQDRZXS52P,B000K8IW66,0.75,2014-01-10
A9GWBCKURNXZS,B005H3I38G,0.0,2013-08-18
A2ZMI5UAMCTQHA,B0013A1XDE,1.0,2011-05-09
A2NB2E5DXE319Z,B00E98O7GC,0.75,2013-10-20
A3UXW18DP4WSD6,B0002I5RI0,1.0,2013-02-11
A10ZBR6O8S8OCY,B0015HYPOO,0.75,2008-06-23
A18MBO1U4DPY20,B000RQSGYO,1.0,2011-09-04
AQXHMLLNSC4S2,B000FBK3QK,1.0,2013-12-16
A2OLTRWQKKDD5E,B000EIWCFE,1.0,2009-08-19
A3OY8HO3IU477L,B003NUNKU6,1.0,2013-03-21
AMGUWDM3XPEEB,B001196H3S,1.0,2012-10-04
A80JWH5US7F6T,B003NREDC8,1.0,2014-04-16
A1ITRGMT80D5TK,B009LU80RK,1.0,2013-01-03
A3GKGV6ELBPF11,B0077CR5RK,0.75,2012-07-27
AQLL2R1PPR46X,B0007Y836W,1.0,2013-12-20
A2B2OIGC66TZT9,B0035IV81E,1.0,2012-11-20
AQOY334UL0B95,B003XZVTJ0,1.0,2012-10-06
A1591PJYM84XQT,B004RDWVUS,0.75,2013-02-17
A2JNIVIFZNKF61,B00007E7JU,0.75,2011-12-23
A8G2YP67ZFS3K,B0006LSIIE,1.0,2014-01-07
A2ED50E3KWKUKW,B0036AWR8E,1.0,2012-03-21
A2YINSSVUJ93HW,B000HZDF8W,1.0,2011-07-29
A3AYF9CD4PXDJR,B008U6PQA0,0.5,2012-10-05
A3VYKXHQDICC6,B0063E3ZPO,1.0,2013-02-25
A2CPP7BZKOF9TP,B008MI79HO,1.0,2013-01-22
A1WG5SD91EWYXZ,B0015A6YN6,0.75,2013-04-15
A2Q2IIB0ZQ23VG,B0041EDRQ0,1.0,2013-02-27
AKX9EQ37PAYMY,B005DKZTMG,1.0,2013-10-15
A2AGU27KHDIMR,B0009RGLSE,0.75,2010-08-12
A33K4EXKFBZW28,B007477COO,1.0,2012-10-31
A20361V1Y2GZ5X,B006ZP8UOW,1.0,2012-07-25
A14JBDSWKPKTZA,B006U1YUW2,1.0,2013-03-24
A31HE83MU98GBV,B00093IIRA,1.0,2005-12-29
A1IU7S4HCK1XK0,B000BAX50G,1.0,2013-12-11
A3BTDFZI3FT6I7,B000ZH98LU,0.25,2013-03-11
